ticket_id,user_id,created_at,resolved_at,status,category,feedback
740,3073,2024-12-26 15:46:19.368545,2025-01-05 15:46:19.368545,closed,billing,Here service soldier full air low.
741,3631,2024-06-19 19:20:33.942747,2024-06-22 19:20:33.942747,closed,billing,Almost real may have high allow.
742,5974,2024-11-02 21:16:27.560164,2024-11-04 21:16:27.560164,closed,technical,Animal writer always city himself during.
743,2470,2024-05-05 01:31:12.181725,2024-05-10 01:31:12.181725,open,technical,Miss source trial.
744,8305,2023-09-02 11:16:32.764181,2023-09-11 11:16:32.764181,open,technical,Citizen wish senior stand feeling film task one.
745,4757,2023-07-23 16:48:56.773884,2023-07-26 16:48:56.773884,open,billing,Side choice mention plant.
746,5640,2023-10-02 13:10:34.534531,2023-10-03 13:10:34.534531,open,technical,National how middle staff management goal suddenly middle.
747,1099,2023-07-08 02:18:21.113325,2023-07-13 02:18:21.113325,closed,technical,Choice never marriage blood per police level compare.
748,3328,2023-11-25 00:31:44.439256,2023-11-27 00:31:44.439256,closed,technical,Democrat summer also however parent management.
749,992,2023-12-11 16:33:52.822859,2023-12-20 16:33:52.822859,open,technical,Impact do stuff performance wife for check.
750,5142,2024-07-27 18:08:01.895560,2024-08-05 18:08:01.895560,closed,billing,Make middle should half.
751,4419,2024-07-11 14:12:22.091274,2024-07-18 14:12:22.091274,closed,billing,Population fish dog modern arm manage.
752,9879,2025-01-10 18:59:48.616022,2025-01-17 18:59:48.616022,closed,technical,Rather among thing rather it.
753,3173,2024-08-17 11:44:52.701035,2024-08-26 11:44:52.701035,open,billing,Floor there expect follow simply meeting evidence.
754,3954,2024-12-07 23:07:25.731435,2024-12-17 23:07:25.731435,open,technical,Onto fund throw base red give suffer.
755,5264,2025-02-12 00:34:54.647282,2025-02-21 00:34:54.647282,closed,technical,Mr audience pass mouth lose wife.
756,6185,2024-08-18 13:41:51.046228,2024-08-26 13:41:51.046228,closed,billing,Teacher office edge food create avoid same.
757,2413,2024-12-17 18:22:57.278129,2024-12-22 18:22:57.278129,open,technical,Stock room home really.
758,160,2024-03-26 13:45:41.942061,2024-04-03 13:45:41.942061,closed,technical,Space either standard cause use put.
759,4386,2024-04-30 05:16:19.946090,2024-05-08 05:16:19.946090,open,billing,Including guy admit.
760,4352,2024-02-17 01:00:33.239099,2024-02-20 01:00:33.239099,closed,billing,Recognize nor business southern million once street knowledge.
761,4073,2024-02-18 02:18:53.270743,2024-02-23 02:18:53.270743,open,technical,Maintain vote appear treatment.
762,775,2025-04-12 09:09:02.894802,2025-04-18 09:09:02.894802,open,technical,Report set continue southern.
763,7861,2023-12-07 18:16:54.556670,2023-12-09 18:16:54.556670,open,technical,Population institution marriage region.
764,9912,2023-12-17 19:03:04.011997,2023-12-25 19:03:04.011997,open,technical,Hear organization experience half above.
765,7510,2025-05-24 05:32:40.711931,2025-05-26 05:32:40.711931,open,technical,This simply happy that culture level.
766,149,2023-11-14 04:43:34.217733,2023-11-15 04:43:34.217733,closed,billing,Stand again until international.
767,9096,2025-07-01 15:57:51.201497,2025-07-09 15:57:51.201497,open,technical,Board establish begin police name free.
768,5858,2024-09-06 08:31:36.919816,2024-09-16 08:31:36.919816,open,technical,System wife policy imagine.
769,4527,2024-02-03 10:24:49.164854,2024-02-05 10:24:49.164854,open,technical,Picture high difference.
770,8385,2023-08-26 09:53:02.814897,2023-08-31 09:53:02.814897,closed,billing,Yet east technology benefit military image.
771,1371,2024-11-14 14:08:47.313256,2024-11-20 14:08:47.313256,open,technical,Surface end house add manager theory later.
772,1147,2024-08-10 18:01:10.180559,2024-08-20 18:01:10.180559,closed,billing,Nature development order give customer story more cultural.
773,6265,2024-07-14 16:12:25.898637,2024-07-22 16:12:25.898637,open,billing,Collection teacher business wait measure board growth.
774,1172,2024-06-12 00:02:50.023928,2024-06-13 00:02:50.023928,open,technical,Soon offer despite road strategy cold teacher here.
775,4348,2023-11-10 19:13:44.574008,2023-11-11 19:13:44.574008,closed,technical,Later rich this building realize campaign leader interview.
776,4715,2024-02-12 00:43:14.783630,2024-02-18 00:43:14.783630,open,technical,Artist senior main see nor.
777,6817,2025-03-01 21:30:55.615497,2025-03-08 21:30:55.615497,closed,billing,Impact consider beyond teach defense trouble table.
778,8453,2024-04-15 22:51:33.313918,2024-04-25 22:51:33.313918,open,billing,We kind material various goal fly stand.
779,7059,2023-10-23 19:03:51.182260,2023-10-29 19:03:51.182260,closed,technical,Sound say picture capital.
780,9244,2025-04-28 13:51:52.733896,2025-05-06 13:51:52.733896,open,billing,Knowledge scene seven painting head.
781,9082,2024-02-10 01:34:10.455590,2024-02-15 01:34:10.455590,open,technical,Class doctor particular teacher employee public affect.
782,5086,2023-11-06 08:54:24.176290,2023-11-10 08:54:24.176290,open,technical,Development source begin account just experience make.
783,6581,2023-12-17 11:27:47.291134,2023-12-27 11:27:47.291134,open,billing,Personal power air attention ten lose expect candidate.
784,4732,2024-09-02 11:02:58.488565,2024-09-07 11:02:58.488565,closed,billing,Shoulder property get local main skin produce.
785,7658,2024-08-10 23:03:48.225736,2024-08-11 23:03:48.225736,closed,billing,Condition require visit street mean.
786,6609,2023-10-05 02:12:54.338841,2023-10-10 02:12:54.338841,closed,billing,Fund paper agency ready.
787,7627,2024-04-13 08:09:55.551580,2024-04-19 08:09:55.551580,open,technical,Conference close foot of send box key culture.
788,9732,2025-01-25 01:25:10.592443,2025-02-02 01:25:10.592443,closed,billing,Cell certainly movement whether half.
789,4920,2023-10-08 08:13:22.435497,2023-10-13 08:13:22.435497,open,technical,Pick within push business opportunity.
790,9928,2025-03-04 08:57:17.129105,2025-03-06 08:57:17.129105,closed,technical,Stand what Republican visit member if actually.
791,4167,2023-12-22 21:05:53.186639,2023-12-26 21:05:53.186639,closed,billing,Customer evening general bill hard can order.
792,5677,2023-12-24 17:10:06.068407,2023-12-28 17:10:06.068407,closed,technical,Power into hand.
793,2993,2023-07-05 15:26:01.236313,2023-07-15 15:26:01.236313,closed,technical,Few real us those require let somebody.
794,5461,2025-04-19 09:07:11.439269,2025-04-29 09:07:11.439269,closed,billing,Reason decision management.
795,2797,2024-10-06 18:10:16.939001,2024-10-07 18:10:16.939001,closed,billing,Beyond rise know seat able large purpose.
796,4722,2025-04-28 01:50:28.479054,2025-04-29 01:50:28.479054,open,technical,Level throughout research identify feeling.
797,172,2024-04-24 01:35:03.270239,2024-04-29 01:35:03.270239,closed,billing,Blood news chance note career statement.
798,1387,2024-01-14 01:50:11.004318,2024-01-23 01:50:11.004318,closed,technical,Former reach sing.
799,107,2025-05-28 16:03:18.064168,2025-06-01 16:03:18.064168,open,billing,West speech morning culture resource.
800,2008,2024-05-07 02:59:35.729390,2024-05-09 02:59:35.729390,closed,technical,World fill design have.
801,4844,2024-01-31 10:23:57.080948,2024-02-04 10:23:57.080948,closed,billing,Information year develop record.
802,1357,2024-09-07 20:20:14.935442,2024-09-08 20:20:14.935442,closed,technical,Position rich director want suffer.
803,74,2023-12-14 06:10:27.792938,2023-12-24 06:10:27.792938,open,billing,Star hundred reveal air.
804,3887,2023-08-17 03:24:56.809721,2023-08-18 03:24:56.809721,open,technical,Issue show low.
805,3791,2024-03-01 15:23:41.889162,2024-03-09 15:23:41.889162,open,technical,Agreement seek state deal to decide change call.
806,8329,2023-12-28 09:38:54.076715,2024-01-06 09:38:54.076715,closed,billing,Industry per ball nation understand bring game could.
807,5575,2023-08-30 07:06:59.065348,2023-09-09 07:06:59.065348,closed,technical,Himself do term if energy democratic.
808,6110,2023-08-13 19:49:50.698341,2023-08-16 19:49:50.698341,open,billing,Face later myself white improve very series.
809,6080,2024-05-25 20:42:59.187974,2024-05-28 20:42:59.187974,closed,billing,Heavy red school environmental nearly player couple.
810,9634,2024-08-07 03:32:15.388054,2024-08-10 03:32:15.388054,closed,billing,Opportunity commercial place reveal five manage court type.
811,2487,2024-06-03 22:03:30.932513,2024-06-04 22:03:30.932513,closed,billing,Car soldier anything hospital his.
812,2714,2023-11-18 23:05:20.765420,2023-11-27 23:05:20.765420,closed,billing,Effect woman bad.
813,5506,2024-05-19 03:40:56.946891,2024-05-28 03:40:56.946891,open,technical,Thus enter boy become.
814,7773,2024-06-07 04:54:45.449554,2024-06-10 04:54:45.449554,closed,billing,Value admit poor behind.
815,6291,2023-08-23 20:47:29.423016,2023-09-01 20:47:29.423016,closed,technical,Particularly budget medical agreement.
816,9201,2024-07-24 04:43:32.653495,2024-08-03 04:43:32.653495,closed,billing,Bad food focus finally weight other wait.
817,8785,2024-05-24 20:04:57.065579,2024-05-30 20:04:57.065579,open,technical,Performance cup American where focus western.
818,8401,2023-09-14 18:38:41.639982,2023-09-21 18:38:41.639982,closed,billing,Always dark director nearly analysis make.
819,8436,2023-08-10 01:43:42.079116,2023-08-16 01:43:42.079116,closed,technical,Ground race culture end sell soon memory.
820,3111,2024-12-30 00:51:53.609330,2025-01-01 00:51:53.609330,closed,billing,Want always point discuss add.
821,3597,2025-01-06 23:55:30.738405,2025-01-10 23:55:30.738405,open,billing,Half become class police picture example.
822,3937,2024-05-29 22:44:31.891956,2024-06-03 22:44:31.891956,open,technical,Throw quite area such organization.
823,653,2024-10-06 17:53:31.124649,2024-10-15 17:53:31.124649,open,billing,Within amount his son argue direction.
824,1480,2025-03-14 00:14:48.317739,2025-03-15 00:14:48.317739,closed,technical,Out former start only fly finally exactly choice.
825,4582,2024-02-02 21:38:27.989181,2024-02-06 21:38:27.989181,open,billing,Position on box factor cost military nature.
826,9867,2025-03-12 21:08:56.854469,2025-03-16 21:08:56.854469,open,technical,Material close name learn.
827,4950,2025-02-24 03:04:52.198587,2025-02-25 03:04:52.198587,open,billing,Institution task news quickly past.
828,5814,2023-09-30 22:54:48.295719,2023-10-02 22:54:48.295719,open,billing,If whether result heavy land.
829,4741,2025-01-24 10:22:43.313640,2025-01-28 10:22:43.313640,open,billing,Different remain or how.
830,5548,2024-08-30 12:17:43.566868,2024-09-03 12:17:43.566868,open,technical,Usually away first ahead white exactly piece.
831,3355,2025-01-18 17:02:12.933215,2025-01-22 17:02:12.933215,open,technical,Sit clear quickly early.
832,7034,2024-06-12 14:44:58.369571,2024-06-13 14:44:58.369571,closed,billing,Respond both well investment.
833,6144,2024-05-26 21:32:25.009982,2024-06-03 21:32:25.009982,closed,technical,Soon animal fish property.
834,5847,2023-07-28 13:48:31.209476,2023-07-31 13:48:31.209476,closed,billing,Of girl water seem.
835,3920,2025-04-11 11:41:34.926100,2025-04-16 11:41:34.926100,closed,billing,Major ability interview fast.
836,5900,2024-07-30 20:53:22.643736,2024-08-04 20:53:22.643736,closed,billing,Cause never whatever building hope wish rich.
837,7627,2024-07-05 14:50:11.017664,2024-07-06 14:50:11.017664,open,billing,Situation best woman just.
838,9909,2025-05-12 19:16:02.175629,2025-05-14 19:16:02.175629,closed,billing,Hard role after stuff sport.
839,6879,2024-07-08 19:17:09.822927,2024-07-17 19:17:09.822927,closed,technical,Play indicate character information customer foreign.
840,6764,2024-07-07 00:58:59.033500,2024-07-13 00:58:59.033500,open,billing,Which up more together TV.
841,9985,2024-04-09 11:26:00.416207,2024-04-17 11:26:00.416207,closed,billing,After apply quality other police.
842,649,2024-09-16 01:41:43.260075,2024-09-17 01:41:43.260075,open,billing,Into material likely attack himself.
843,9920,2025-01-12 13:46:20.648471,2025-01-21 13:46:20.648471,closed,technical,Up example right worry station recent phone my.
844,5404,2024-05-19 14:34:08.709220,2024-05-23 14:34:08.709220,closed,billing,Sense space far conference be use.
845,7103,2023-10-26 19:38:07.581057,2023-10-28 19:38:07.581057,open,technical,Right turn natural myself.
846,5869,2024-10-08 00:31:19.210150,2024-10-14 00:31:19.210150,open,billing,Guess market sea prevent trip direction realize economic.
847,4491,2024-07-15 16:43:03.120882,2024-07-25 16:43:03.120882,open,technical,Go speech certainly society.
848,3260,2024-08-06 12:22:23.243160,2024-08-08 12:22:23.243160,open,billing,Will whatever radio white.
849,6460,2025-04-27 14:51:26.828895,2025-05-02 14:51:26.828895,open,technical,Evidence kid above lawyer husband fund word.
850,4426,2023-10-10 15:17:07.555410,2023-10-14 15:17:07.555410,open,billing,American cover watch example major clearly benefit air.
851,4694,2024-06-09 22:21:46.957855,2024-06-18 22:21:46.957855,closed,technical,Service daughter simply wide old statement everybody.
852,906,2024-06-28 01:29:10.712380,2024-06-29 01:29:10.712380,open,technical,Our lawyer culture measure doctor usually.
853,8273,2024-07-13 01:56:48.652190,2024-07-16 01:56:48.652190,closed,billing,Deep director from cultural make never possible.
854,6704,2024-01-21 16:12:08.033122,2024-01-29 16:12:08.033122,open,billing,Matter member administration notice side.
855,7246,2024-10-24 07:37:09.903752,2024-10-30 07:37:09.903752,open,technical,Check suddenly system mean.
856,2995,2023-12-30 03:08:00.817049,2024-01-08 03:08:00.817049,closed,technical,Father become fire pattern.
857,8821,2025-04-05 22:03:43.244030,2025-04-08 22:03:43.244030,open,billing,Store break baby history impact.
858,1629,2025-02-01 18:38:39.395492,2025-02-04 18:38:39.395492,open,technical,According say job rate never person.
859,4855,2025-05-31 09:30:45.875422,2025-06-07 09:30:45.875422,open,billing,Avoid alone southern any.
860,5418,2025-01-07 06:33:24.809383,2025-01-15 06:33:24.809383,closed,technical,You few work eight the responsibility.
861,5841,2023-09-02 22:32:12.113981,2023-09-09 22:32:12.113981,open,technical,Full lose three late.
862,4761,2023-08-30 04:03:09.642782,2023-09-02 04:03:09.642782,closed,technical,Dream inside work force relationship.
863,9907,2023-09-30 14:53:29.501519,2023-10-02 14:53:29.501519,open,billing,Else first grow national suddenly.
864,258,2024-05-31 14:25:45.901547,2024-06-08 14:25:45.901547,open,billing,Kid answer already contain many hope site wife.
865,5394,2025-06-27 00:15:46.759377,2025-06-30 00:15:46.759377,closed,technical,Side man market picture.
866,8220,2023-07-26 09:53:25.438796,2023-07-29 09:53:25.438796,closed,billing,Perform onto book information himself.
867,5890,2023-10-10 09:32:25.358775,2023-10-19 09:32:25.358775,closed,technical,Adult care wish lose cultural dinner.
868,8199,2025-04-28 03:02:03.066963,2025-05-01 03:02:03.066963,closed,technical,Several forget ago share land audience.
869,1490,2023-09-26 20:21:41.496327,2023-10-03 20:21:41.496327,open,billing,Century issue capital fly account performance my difference.
870,6038,2025-03-30 04:41:00.718444,2025-04-05 04:41:00.718444,closed,technical,Other all health heavy.
871,5450,2023-12-21 14:45:10.580448,2023-12-28 14:45:10.580448,closed,technical,Natural bar movement face car.
872,101,2023-07-16 03:33:50.923747,2023-07-25 03:33:50.923747,closed,billing,List catch might suddenly morning talk paper.
873,6856,2023-08-06 00:19:10.173902,2023-08-10 00:19:10.173902,open,billing,Property success avoid degree.
874,2318,2024-01-13 07:28:01.382496,2024-01-22 07:28:01.382496,open,billing,While data happy ready without.
875,7178,2024-03-31 17:35:09.748884,2024-04-02 17:35:09.748884,closed,billing,Technology during prepare speak man seek join.
