payment_id,user_id,subscription_id,payment_date,amount,payment_method,status
3846,4884,13160,2024-11-03,199.99,paypal,success
3847,4146,11193,2024-11-28,19.99,credit_card,success
3848,5527,6600,2024-11-18,19.99,credit_card,refunded
3849,2651,12125,2024-10-16,19.99,paypal,refunded
3850,62,14297,2024-01-07,9.99,credit_card,success
3851,3134,7111,2023-11-07,199.99,paypal,refunded
3852,7355,4530,2024-01-28,9.99,credit_card,success
3853,3197,14265,2025-01-12,19.99,credit_card,failed
3854,1337,13776,2024-05-31,19.99,credit_card,refunded
3855,5105,11305,2024-10-09,9.99,credit_card,success
3856,8103,5319,2024-05-29,199.99,credit_card,failed
3857,6111,4989,2023-08-11,199.99,paypal,success
3858,2074,1678,2023-12-12,9.99,paypal,success
3859,5280,6994,2024-01-01,9.99,credit_card,success
3860,7399,5741,2023-10-31,199.99,paypal,failed
3861,8066,7997,2025-02-09,199.99,credit_card,refunded
3862,63,2183,2025-01-18,199.99,credit_card,success
3863,5648,2976,2023-10-04,9.99,paypal,refunded
3864,612,13849,2024-03-29,9.99,paypal,failed
3865,1483,1867,2024-10-19,19.99,paypal,success
3866,6898,10675,2024-05-15,9.99,paypal,failed
3867,1513,4949,2024-07-13,199.99,credit_card,refunded
3868,3402,6182,2024-03-07,19.99,credit_card,refunded
3869,4482,9703,2025-04-01,199.99,credit_card,failed
3870,8852,11503,2023-07-15,19.99,credit_card,success
3871,3236,5139,2024-02-04,9.99,credit_card,success
3872,8377,4154,2024-04-08,9.99,credit_card,refunded
3873,9733,10578,2024-03-11,199.99,paypal,refunded
3874,6952,2285,2024-05-17,19.99,paypal,refunded
3875,2322,9839,2023-09-10,199.99,paypal,success
3876,8380,13858,2024-01-30,19.99,credit_card,success
3877,4463,3059,2025-04-11,19.99,credit_card,failed
3878,110,8575,2025-02-24,9.99,paypal,success
3879,7823,12498,2025-01-14,9.99,paypal,failed
3880,2401,12964,2024-12-31,199.99,paypal,refunded
3881,413,812,2025-06-20,199.99,paypal,refunded
3882,5762,2933,2024-04-06,199.99,paypal,failed
3883,2893,10477,2024-12-08,9.99,paypal,success
3884,7797,3203,2024-12-09,19.99,credit_card,failed
3885,8380,9478,2024-10-24,19.99,credit_card,refunded
3886,131,65,2025-04-12,199.99,credit_card,failed
3887,9422,11855,2023-12-15,19.99,paypal,success
3888,9865,395,2024-11-03,9.99,credit_card,refunded
3889,2212,13834,2023-12-28,199.99,credit_card,refunded
3890,2046,1288,2023-10-28,19.99,credit_card,failed
3891,4939,7467,2025-04-25,199.99,credit_card,failed
3892,7071,10409,2025-03-25,199.99,credit_card,success
3893,7290,746,2023-12-14,19.99,paypal,failed
3894,3310,7528,2025-04-09,199.99,credit_card,success
3895,6397,8414,2024-07-03,9.99,credit_card,failed
3896,9333,6300,2024-02-04,19.99,paypal,success
3897,291,5863,2025-03-09,19.99,paypal,refunded
3898,9357,7716,2023-09-11,19.99,credit_card,failed
3899,9748,12242,2024-08-31,199.99,paypal,success
3900,6361,4826,2024-07-07,199.99,credit_card,failed
3901,4548,3998,2023-12-08,9.99,paypal,failed
3902,9049,5563,2025-05-07,199.99,credit_card,success
3903,1791,12405,2024-09-08,19.99,paypal,failed
3904,3408,1338,2025-02-18,9.99,paypal,success
3905,3303,12253,2023-12-21,9.99,paypal,refunded
3906,2297,5149,2024-06-01,19.99,paypal,failed
3907,9226,12873,2023-07-27,9.99,paypal,success
3908,5045,4831,2024-09-13,199.99,paypal,refunded
3909,4906,10129,2025-03-26,9.99,credit_card,failed
3910,2333,1364,2024-02-03,199.99,credit_card,success
3911,5787,10813,2023-11-22,19.99,credit_card,failed
3912,4586,9274,2025-06-17,199.99,credit_card,refunded
3913,911,7422,2025-01-11,19.99,credit_card,failed
3914,5865,1086,2023-11-12,19.99,paypal,failed
3915,5345,7016,2024-06-30,9.99,paypal,success
3916,5843,8979,2025-01-01,199.99,paypal,failed
3917,2214,13809,2023-12-30,9.99,paypal,refunded
3918,3252,8520,2024-07-15,9.99,credit_card,refunded
3919,9793,399,2023-11-11,199.99,credit_card,refunded
3920,3720,2295,2024-04-09,199.99,paypal,refunded
3921,329,3967,2025-01-07,19.99,credit_card,failed
3922,7174,14377,2025-02-21,19.99,credit_card,success
3923,7349,14445,2024-09-12,199.99,credit_card,failed
3924,7171,11674,2024-10-24,9.99,paypal,success
3925,7973,13533,2023-08-11,9.99,paypal,success
3926,4912,13022,2024-02-07,19.99,paypal,success
3927,8678,11353,2024-07-20,199.99,credit_card,failed
3928,470,5701,2023-10-03,199.99,credit_card,failed
3929,8498,14782,2023-12-05,19.99,credit_card,refunded
3930,4681,4871,2023-10-17,9.99,paypal,failed
3931,1881,2153,2025-03-24,19.99,credit_card,refunded
3932,5230,14913,2024-12-11,199.99,credit_card,failed
3933,3750,3750,2025-05-23,19.99,credit_card,refunded
3934,2750,9741,2023-09-22,9.99,paypal,success
3935,7070,1713,2024-04-17,199.99,credit_card,failed
3936,9561,2847,2024-09-23,9.99,credit_card,success
3937,1459,7203,2023-12-17,9.99,paypal,success
3938,508,4521,2023-12-07,9.99,paypal,refunded
3939,2645,10965,2023-09-16,9.99,paypal,failed
3940,323,6808,2024-07-15,9.99,paypal,failed
3941,7001,11714,2024-11-05,199.99,paypal,refunded
3942,5680,3560,2024-09-10,9.99,paypal,success
3943,9915,2576,2024-09-07,19.99,credit_card,failed
3944,8248,11559,2023-08-31,19.99,credit_card,success
3945,5778,2367,2023-07-24,19.99,paypal,failed
3946,1775,7414,2023-08-15,9.99,paypal,refunded
3947,7639,14866,2024-10-04,9.99,credit_card,failed
3948,6970,10307,2023-12-17,19.99,credit_card,refunded
3949,6747,2062,2023-07-27,199.99,credit_card,failed
3950,33,6032,2023-09-18,199.99,paypal,success
3951,1110,1303,2024-06-14,199.99,paypal,success
3952,9959,8448,2024-12-21,9.99,paypal,success
3953,4404,13481,2024-12-04,199.99,paypal,refunded
3954,5390,13918,2025-05-13,19.99,paypal,failed
3955,8134,7634,2025-01-22,19.99,paypal,success
3956,3544,6229,2025-02-09,9.99,paypal,refunded
3957,1795,7563,2025-03-05,19.99,paypal,success
3958,3417,6210,2024-07-31,9.99,credit_card,success
3959,4976,1131,2023-12-20,9.99,paypal,success
3960,8367,11026,2024-05-10,199.99,credit_card,success
3961,3657,14339,2024-07-18,19.99,paypal,success
3962,6797,4049,2025-06-11,199.99,credit_card,refunded
3963,6387,12319,2023-07-20,19.99,credit_card,refunded
3964,8491,3752,2024-07-09,199.99,paypal,success
3965,6224,13841,2025-01-05,19.99,paypal,success
3966,7254,12212,2023-07-30,19.99,credit_card,refunded
3967,775,4967,2023-08-01,199.99,paypal,success
3968,4084,12802,2024-03-28,19.99,credit_card,failed
3969,6987,8437,2024-03-28,19.99,credit_card,success
3970,6837,4060,2024-04-11,199.99,paypal,failed
3971,10,3972,2025-02-07,19.99,paypal,success
3972,8327,7136,2023-08-19,9.99,paypal,refunded
3973,376,2002,2024-02-20,199.99,paypal,refunded
3974,2858,7369,2023-08-11,199.99,credit_card,success
3975,1311,1668,2023-08-28,199.99,paypal,refunded
3976,9073,4368,2024-11-04,199.99,paypal,success
3977,3434,8813,2023-10-24,19.99,credit_card,success
3978,1054,2486,2024-02-21,9.99,credit_card,refunded
3979,5750,7762,2025-01-27,19.99,paypal,success
3980,6002,2524,2024-03-23,9.99,credit_card,success
3981,4481,1258,2025-02-09,199.99,paypal,failed
3982,4968,4064,2024-10-30,9.99,credit_card,success
3983,7538,5761,2024-07-08,199.99,credit_card,success
3984,1436,9017,2023-10-30,9.99,credit_card,refunded
3985,1640,1204,2024-09-24,19.99,credit_card,success
3986,4526,2038,2024-06-27,19.99,credit_card,failed
3987,7542,989,2024-07-17,9.99,credit_card,failed
3988,2331,14598,2025-02-16,9.99,credit_card,refunded
3989,974,1152,2024-03-31,9.99,credit_card,refunded
3990,1792,11386,2023-09-17,19.99,credit_card,failed
3991,5834,4681,2023-10-08,19.99,paypal,refunded
3992,7716,9340,2025-03-05,199.99,paypal,refunded
3993,5964,5809,2024-11-08,9.99,paypal,refunded
3994,9149,4034,2024-03-06,199.99,paypal,refunded
3995,7367,10799,2025-05-30,9.99,paypal,failed
3996,7754,4261,2025-05-21,9.99,paypal,failed
3997,2116,14662,2023-11-16,199.99,credit_card,success
3998,4188,13721,2023-09-02,199.99,credit_card,refunded
3999,272,11694,2024-01-14,19.99,paypal,refunded
4000,4545,5560,2024-04-10,9.99,paypal,failed
4001,5829,8552,2025-05-21,19.99,paypal,success
4002,3691,4882,2025-03-14,9.99,paypal,success
4003,4339,8399,2024-07-25,9.99,credit_card,success
4004,1316,9722,2025-04-07,199.99,paypal,success
4005,303,6444,2023-12-16,19.99,credit_card,refunded
4006,5699,11517,2025-02-05,19.99,credit_card,success
4007,4208,10074,2024-04-09,9.99,paypal,failed
4008,1528,2884,2025-05-12,199.99,paypal,failed
4009,5626,1437,2023-12-14,19.99,credit_card,success
4010,7620,4302,2023-10-20,19.99,credit_card,failed
4011,609,4370,2023-10-27,199.99,credit_card,failed
4012,9187,1285,2024-04-04,19.99,paypal,success
4013,8696,14595,2025-06-24,9.99,paypal,success
4014,3954,5313,2025-03-18,19.99,credit_card,failed
4015,2181,8389,2023-09-28,19.99,credit_card,failed
4016,3572,8916,2025-03-03,19.99,paypal,success
4017,7471,9824,2024-10-22,199.99,paypal,refunded
4018,7182,3242,2023-07-14,199.99,credit_card,refunded
4019,2530,5990,2025-04-11,19.99,credit_card,failed
4020,6577,10116,2023-09-04,9.99,credit_card,failed
4021,914,7626,2023-07-09,19.99,credit_card,failed
4022,9696,2151,2025-05-24,199.99,paypal,failed
4023,4018,7275,2025-03-15,199.99,credit_card,success
4024,8937,7168,2023-12-12,9.99,credit_card,refunded
4025,7815,6122,2025-06-10,199.99,paypal,refunded
4026,9578,11702,2025-03-14,199.99,paypal,success
4027,1221,11008,2024-04-02,199.99,credit_card,refunded
4028,3713,936,2024-08-18,199.99,paypal,success
4029,6841,10357,2024-01-26,9.99,paypal,success
4030,8971,11654,2025-03-14,199.99,paypal,refunded
4031,5185,7763,2024-06-07,199.99,paypal,failed
4032,4204,2661,2025-04-30,9.99,paypal,success
4033,9190,5618,2025-05-24,199.99,paypal,failed
4034,45,2545,2023-08-06,19.99,credit_card,refunded
4035,9313,8188,2024-09-10,9.99,credit_card,failed
4036,7742,8402,2024-01-18,19.99,credit_card,refunded
4037,1344,2253,2024-02-11,9.99,paypal,failed
4038,1638,5939,2024-03-21,9.99,credit_card,refunded
4039,1233,13571,2023-07-09,199.99,paypal,success
4040,9974,4605,2025-02-09,19.99,credit_card,success
4041,9440,910,2023-08-23,19.99,credit_card,refunded
4042,9691,11675,2025-05-06,199.99,paypal,refunded
4043,7853,10557,2024-09-04,19.99,paypal,success
4044,4157,8818,2024-04-02,9.99,credit_card,failed
4045,169,613,2024-06-24,19.99,paypal,refunded
4046,91,10867,2024-10-16,199.99,paypal,success
4047,1579,8531,2024-05-19,9.99,credit_card,failed
4048,8224,8681,2023-10-04,9.99,paypal,refunded
4049,6932,11608,2024-03-01,199.99,credit_card,success
4050,232,7535,2024-11-19,199.99,credit_card,failed
4051,4177,6525,2023-07-21,9.99,credit_card,failed
4052,3428,5866,2025-05-08,9.99,credit_card,failed
4053,8612,5431,2025-05-08,199.99,paypal,success
4054,8608,4299,2024-03-10,19.99,paypal,failed
4055,1908,945,2024-05-17,199.99,paypal,success
4056,4435,8303,2023-08-30,9.99,credit_card,refunded
4057,1928,9399,2025-04-11,199.99,credit_card,refunded
4058,1189,1504,2025-04-23,199.99,credit_card,refunded
4059,2064,1509,2024-11-01,9.99,credit_card,success
4060,8121,1804,2025-03-08,199.99,credit_card,success
4061,986,3829,2024-07-05,9.99,credit_card,failed
4062,4279,10523,2024-03-29,19.99,credit_card,success
4063,7713,6810,2024-08-18,9.99,credit_card,failed
4064,5519,8117,2025-06-26,9.99,credit_card,refunded
4065,2215,4462,2025-04-22,199.99,credit_card,failed
4066,604,4406,2024-04-15,19.99,credit_card,failed
4067,44,14020,2024-12-20,19.99,credit_card,success
4068,1312,14640,2023-11-08,19.99,credit_card,failed
4069,5025,13669,2023-08-07,19.99,paypal,success
4070,6525,979,2024-03-11,9.99,paypal,failed
4071,5125,14073,2024-01-07,199.99,paypal,failed
4072,1770,2138,2024-05-29,19.99,credit_card,failed
4073,9001,7128,2025-02-14,19.99,paypal,success
4074,1317,9383,2025-02-19,9.99,credit_card,success
4075,1088,7740,2024-07-06,9.99,credit_card,success
4076,9177,9192,2024-07-27,9.99,credit_card,refunded
4077,6180,13512,2024-04-30,19.99,paypal,failed
4078,2578,1961,2023-12-21,19.99,credit_card,refunded
4079,5962,13100,2025-04-11,199.99,paypal,success
4080,2988,12654,2025-04-29,19.99,paypal,refunded
4081,5691,5372,2024-04-26,199.99,paypal,refunded
4082,8960,3261,2023-11-27,9.99,paypal,refunded
4083,8401,7810,2024-09-07,9.99,credit_card,failed
4084,5653,1721,2023-12-20,9.99,paypal,refunded
4085,4312,7933,2023-07-20,19.99,credit_card,refunded
4086,4293,6545,2023-09-30,19.99,paypal,refunded
4087,741,8131,2025-04-14,9.99,paypal,failed
4088,1282,12816,2024-06-26,199.99,credit_card,success
4089,8054,8450,2025-06-05,19.99,paypal,refunded
4090,2719,12966,2023-11-10,9.99,paypal,failed
4091,6946,2737,2024-05-01,19.99,paypal,refunded
4092,8185,4247,2024-08-31,19.99,paypal,refunded
4093,2668,7341,2025-07-03,19.99,credit_card,failed
4094,4399,11806,2025-04-17,9.99,credit_card,failed
4095,1669,13097,2024-05-26,199.99,credit_card,success
4096,8141,2932,2024-06-04,19.99,paypal,failed
4097,9886,13281,2024-08-30,9.99,credit_card,success
4098,8485,9669,2024-01-20,19.99,credit_card,success
4099,4348,12495,2023-08-19,9.99,paypal,failed
4100,232,3698,2024-10-10,9.99,credit_card,failed
4101,2442,5876,2023-12-08,19.99,credit_card,success
4102,6422,14876,2024-07-13,9.99,credit_card,refunded
4103,2654,1639,2024-04-13,19.99,credit_card,failed
4104,5638,10854,2025-05-01,19.99,credit_card,refunded
4105,5147,7979,2024-06-13,199.99,paypal,failed
4106,1166,4751,2023-09-01,199.99,paypal,failed
4107,9139,13598,2024-08-05,199.99,paypal,failed
4108,1845,5225,2025-05-08,9.99,paypal,success
4109,1814,1004,2025-04-15,19.99,paypal,failed
4110,8551,6418,2024-07-17,19.99,paypal,failed
4111,647,13460,2024-02-23,19.99,credit_card,failed
4112,1245,594,2023-12-08,9.99,paypal,success
4113,5796,1857,2024-01-11,19.99,credit_card,failed
4114,1572,4393,2025-01-27,19.99,credit_card,success
4115,2798,427,2023-11-22,199.99,credit_card,refunded
4116,6353,7,2023-08-27,19.99,credit_card,refunded
4117,2521,1477,2024-07-29,9.99,paypal,failed
4118,1961,4713,2024-07-09,9.99,paypal,success
4119,7334,6237,2024-07-13,199.99,credit_card,refunded
4120,8479,3691,2024-10-06,199.99,paypal,success
4121,5629,8559,2025-07-01,19.99,paypal,refunded
4122,9786,12367,2023-09-30,9.99,credit_card,failed
4123,2866,212,2025-04-10,199.99,paypal,refunded
4124,3359,5590,2023-09-09,19.99,credit_card,refunded
4125,9508,13762,2023-08-10,19.99,credit_card,refunded
4126,1816,3315,2025-03-23,9.99,paypal,success
4127,9042,13261,2025-06-26,199.99,paypal,failed
4128,6445,3014,2023-09-26,9.99,paypal,failed
4129,8893,14732,2024-09-19,9.99,credit_card,success
4130,7298,1098,2023-07-24,19.99,paypal,failed
4131,2163,949,2025-05-25,19.99,credit_card,failed
4132,6852,14581,2023-10-22,9.99,credit_card,refunded
4133,6622,12897,2025-03-02,199.99,credit_card,refunded
4134,1636,6995,2024-04-05,9.99,paypal,failed
4135,9841,9708,2024-06-12,19.99,credit_card,success
4136,5203,9796,2025-06-02,19.99,credit_card,refunded
4137,7232,2172,2023-07-30,19.99,credit_card,refunded
4138,8068,9864,2024-12-30,19.99,paypal,refunded
4139,6695,5971,2023-11-08,19.99,credit_card,refunded
4140,4083,5958,2025-05-05,199.99,credit_card,failed
4141,4065,11534,2023-12-07,199.99,paypal,refunded
4142,9340,1716,2024-10-20,19.99,paypal,failed
4143,3068,5992,2025-01-03,19.99,credit_card,failed
4144,7113,3134,2025-04-11,19.99,paypal,failed
4145,2770,156,2024-09-01,9.99,paypal,refunded
4146,5721,11881,2025-05-14,199.99,credit_card,success
4147,1925,14420,2024-11-18,9.99,paypal,success
4148,3686,3636,2024-06-24,19.99,paypal,success
4149,1917,3896,2024-12-04,19.99,paypal,failed
4150,8664,5182,2025-06-12,199.99,credit_card,failed
4151,3436,2999,2024-09-08,9.99,paypal,failed
4152,1839,13663,2024-02-07,199.99,credit_card,success
4153,660,14388,2024-04-04,199.99,paypal,success
4154,3255,11684,2023-07-14,199.99,paypal,refunded
4155,9375,5640,2024-09-17,19.99,paypal,refunded
4156,1205,4388,2024-01-19,19.99,credit_card,success
4157,2769,1875,2024-03-01,199.99,credit_card,failed
4158,6709,13354,2025-01-17,19.99,paypal,refunded
4159,856,3577,2024-03-23,19.99,credit_card,refunded
4160,467,11233,2023-10-24,19.99,credit_card,refunded
4161,4205,14197,2025-01-14,199.99,paypal,failed
4162,7808,1015,2024-09-14,9.99,credit_card,refunded
4163,6448,5969,2024-05-06,9.99,paypal,success
4164,5276,7073,2024-09-08,9.99,credit_card,failed
4165,5849,1597,2024-03-26,199.99,paypal,success
4166,4425,10200,2024-07-07,9.99,paypal,refunded
4167,383,1494,2024-12-15,19.99,paypal,failed
4168,1686,11313,2023-07-10,9.99,paypal,refunded
4169,8786,3103,2024-09-11,19.99,credit_card,refunded
4170,2544,3232,2024-09-15,9.99,paypal,success
4171,8594,12039,2025-03-06,199.99,paypal,failed
4172,4404,11506,2025-01-05,199.99,paypal,success
4173,520,2329,2023-10-28,9.99,credit_card,success
4174,5671,1135,2023-11-09,19.99,paypal,success
4175,3075,7972,2023-09-01,19.99,paypal,failed
4176,4657,8107,2025-01-23,9.99,credit_card,refunded
4177,2594,9335,2023-11-04,199.99,credit_card,failed
4178,2139,9370,2025-02-18,199.99,credit_card,failed
4179,5171,8967,2024-01-01,19.99,credit_card,failed
4180,7893,3595,2025-04-30,199.99,credit_card,failed
4181,3607,13446,2023-08-12,19.99,credit_card,failed
4182,197,31,2024-04-10,9.99,paypal,refunded
4183,5902,3266,2024-07-28,9.99,credit_card,success
4184,3474,5921,2025-06-16,9.99,credit_card,failed
4185,4630,14166,2025-06-14,19.99,paypal,refunded
4186,7571,14894,2023-10-31,19.99,credit_card,refunded
4187,7932,4661,2023-11-26,9.99,credit_card,failed
4188,1601,12530,2024-04-14,199.99,credit_card,refunded
4189,4153,8486,2025-02-22,19.99,credit_card,failed
4190,1922,11897,2024-12-13,19.99,paypal,failed
4191,5865,1086,2023-11-12,19.99,credit_card,failed
4192,3609,4697,2023-12-06,9.99,paypal,success
4193,8796,8607,2024-10-09,19.99,paypal,failed
4194,838,7553,2025-03-28,19.99,paypal,refunded
4195,5112,6725,2023-11-25,199.99,paypal,failed
4196,6573,3393,2024-07-23,9.99,credit_card,success
4197,1284,11519,2024-08-22,199.99,credit_card,failed
4198,6890,4519,2025-06-02,19.99,paypal,refunded
4199,8938,6144,2025-02-26,199.99,paypal,success
4200,4206,9040,2025-07-01,9.99,credit_card,success
4201,5376,7429,2024-08-25,199.99,credit_card,refunded
4202,3048,7701,2024-03-18,199.99,paypal,success
4203,1302,2965,2024-03-17,9.99,paypal,success
4204,4810,5035,2024-02-28,19.99,credit_card,refunded
4205,5610,8832,2025-06-29,9.99,credit_card,refunded
4206,4242,893,2023-12-21,9.99,credit_card,failed
4207,2073,279,2024-01-11,19.99,paypal,refunded
4208,6235,12866,2023-11-29,19.99,paypal,success
4209,1672,7198,2024-06-23,199.99,credit_card,refunded
4210,4964,12724,2024-11-13,19.99,credit_card,failed
4211,6164,79,2024-01-02,19.99,credit_card,success
4212,8258,7074,2023-12-27,9.99,paypal,refunded
4213,5426,12044,2024-04-11,9.99,credit_card,success
4214,5865,10980,2024-12-07,9.99,credit_card,failed
4215,7078,8666,2024-09-02,9.99,credit_card,failed
4216,8713,6816,2024-09-02,19.99,paypal,failed
4217,3402,6182,2024-03-07,19.99,paypal,success
4218,2564,4892,2024-10-11,9.99,credit_card,refunded
4219,3560,6512,2024-06-04,19.99,paypal,refunded
4220,3905,8953,2025-06-30,9.99,paypal,refunded
4221,4623,11291,2024-09-02,9.99,paypal,refunded
4222,713,12391,2024-02-02,199.99,credit_card,refunded
4223,5682,1060,2024-11-07,9.99,credit_card,refunded
4224,7825,4369,2025-02-16,9.99,paypal,failed
4225,5308,14710,2024-11-15,19.99,paypal,failed
4226,223,10824,2025-06-01,199.99,credit_card,refunded
4227,1662,13346,2023-08-11,199.99,credit_card,failed
4228,539,9679,2024-08-13,9.99,credit_card,success
4229,225,14675,2023-11-12,199.99,paypal,failed
4230,8594,9272,2023-11-13,9.99,credit_card,success
4231,377,6005,2024-07-27,19.99,paypal,refunded
4232,5123,1433,2023-11-11,19.99,paypal,failed
4233,4594,4956,2024-05-20,199.99,credit_card,success
4234,5147,7979,2024-06-13,199.99,paypal,refunded
4235,796,9612,2023-07-26,19.99,credit_card,refunded
4236,5427,11465,2024-05-14,19.99,credit_card,success
4237,4302,11641,2024-01-12,199.99,credit_card,success
4238,2450,11186,2024-03-11,199.99,credit_card,refunded
4239,4312,7933,2023-07-20,19.99,credit_card,success
4240,5398,2637,2024-05-30,19.99,credit_card,failed
4241,3674,13476,2025-06-11,19.99,paypal,refunded
4242,1915,1421,2024-02-14,199.99,paypal,failed
